PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
[*]Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC([*])=O)cc2)C(=O)OCCCCCCCC)cc1,0.0,0.0,0.0,5.2951,0.0,0.0,0.0,0.0
[*]Oc1ccc(CC([*])=O)cc1,-6.21,1.5033,4.6878,4.8618,6.3961,0.0,3.52,1.7375
[*]Oc1ccc(CCNC(=O)c2cccc(C(=O)NCCc3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)c2)cc1,0.0,0.0,0.0,0.0,0.0,44.38,0.0,0.0
[*]Oc1ccc(CCNC(=O)c2cccc(C([*])=O)c2)cc1,0.0,0.0,0.0,4.1401,0.0,21.5,0.0,0.0
[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,0.0,0.0,0.0,4.7564,0.0,0.0,0.0,0.0
[*]Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,0.0,0.0,0.0,5.1271,0.0,0.0,0.0,0.0
[*]Oc1ccc(Cc2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,0.0,0.0,0.0,3.7336,0.0,0.0,0.0,0.0
[*]Oc1ccc(Cc2ccc(OC([*])=O)cc2)cc1,0.0,0.0,0.0,4.8502,0.0,0.0,0.0,0.0
[*]Oc1ccc(Cc2ccc([*])cc2)cc1,-6.18,1.1795,4.3787,4.9481,6.1428,0.0,3.5,1.8035
[*]Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3cc(NC([*])=O)ccc3C)cc2)cc1,0.0,0.0,0.0,4.0981,0.0,0.0,0.0,0.0
[*]Oc1ccc(N=CNc2ccc([*])cc2)cc1,0.0,0.0,0.0,3.7365,0.0,0.0,0.0,0.0
[*]Oc1ccc(N=Cc2ccc(N(c3ccccc3)c3ccc(C=Nc4ccc([*])cc4)cc3)cc2)cc1,0.0,0.0,0.0,2.7442,0.0,0.0,0.0,0.0
[*]Oc1ccc(N=Cc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc([*])cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,9.78,0.0,0.0
[*]Oc1ccc(N=Cc2ccc(Oc3ccc(C(c4ccc(Oc5ccc(C=Nc6ccc(Oc7ccc(-c8ccc([*])cc8)cc7)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,8.63,0.0,0.0
[*]Oc1ccc(N=Nc2ccc(C([*])=O)cc2)cc1C,0.0,0.0,0.0,2.9443,0.0,0.0,0.0,0.0
[*]Oc1ccc(N=Nc2ccc([*])cc2)cc1,0.0,0.0,0.0,3.1576,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc([*])cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,0.0,0.0,0.0,3.7835,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc([*])cc3)=C(C#N)C#N)cc2)cc1,0.0,0.0,0.0,2.4883,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc3cc(C(Nc4ccc([*])cc4)=C(C#N)C#N)ccc3c2)cc1,0.0,0.0,0.0,2.9429,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc([*])cc2)cc1,0.0,0.0,0.0,4.4722,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(CNC(=O)Nc3ccc([*])cc3)C2)cc1,0.0,0.0,0.0,4.2227,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)NCCCCCCNC([*])=O)cc1C,0.0,0.0,0.0,4.8377,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1C,0.0,0.0,0.0,4.2557,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc([*])cc2)cc1,0.0,0.0,0.0,4.8662,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,0.0,0.0,0.0,3.5452,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc([*])cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,0.0,0.0,0.0,3.3682,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2cc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,0.0,0.0,0.0,3.5033,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,0.0,0.0,0.0,3.6254,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,0.0,0.0,0.0,3.2858,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc([*])cc7)CC7CCC6C7)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,3.0949,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,0.0,0.0,0.0,3.1247,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc([*])cc4)c(C(=O)O)c3)cc2C(=O)O)cc1,0.0,0.0,0.0,3.3446,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c2)cc1,0.0,0.0,0.0,3.8847,0.0,0.0,0.0,0.0
[*]Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc([*])cc3)c2)cc1,0.0,0.0,0.0,3.4563,0.0,0.0,0.0,0.0
[*]Oc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc([*])cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0
[*]Oc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,0.0,0.0,0.0,2.8393,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)C=Cc2ccc(C=CC([*])=O)cc2)cc1,0.0,0.0,0.0,3.0386,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)CCC([*])=O)cc1,0.0,0.0,0.0,5.0485,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)CCCCC([*])=O)cc1,0.0,0.0,0.0,0.0,0.0,62.08,0.0,0.0
[*]Oc1ccc(OC(=O)Oc2ccc(C([*])=O)cc2)cc1,0.0,0.0,0.0,4.5384,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)Oc2ccc(OC([*])=O)cc2)cc1C,0.0,0.0,0.0,5.0353,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)Oc2ccc(OC([*])=O)cc2)cc1Cl,0.0,0.0,0.0,5.1691,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc(C([*])=O)c2)cc1,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0
[*]Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C([*])=O)cc2OCCCCCCCCCCCC)cc1,0.0,0.0,0.0,3.2519,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2cc(OCCCCCCOCCCCC)c(C([*])=O)cc2OCCCCCCOCCCCC)cc1,0.0,0.0,0.0,3.6545,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1,0.0,0.0,0.0,3.7683,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1C(F)(F)F,0.0,0.0,0.0,3.9148,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1C1CC2CCC1C2,0.0,0.0,0.0,3.8597,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1C1CCCCCC1,0.0,0.0,0.0,3.5076,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1C1CCCCCCC1,0.0,0.0,3.1917,3.5292,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCC(C)CC,0.0,0.0,0.0,3.5259,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCC,0.0,0.0,0.0,3.6219,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1Cl,0.0,0.0,0.0,3.9402,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2Oc2ccc(F)cc2)cc1,0.0,0.0,0.0,3.4967,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCC([*])=O)cc2)cc1,0.0,0.0,0.0,4.1613,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,0.0,0.0,0.0,4.2519,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C([*])=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,0.0,0.0,0.0,4.4922,0.0,0.0,0.0,0.0
[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cc1,0.0,0.0,0.0,4.1004,0.0,77.61,0.0,0.0
[*]Oc1ccc(OC(=O)c2cccc(Oc3ccc(-c4ccc(Oc5cccc(C([*])=O)c5)cc4)cc3)c2)cc1,0.0,0.0,0.0,0.0,0.0,56.34,0.0,0.0
[*]Oc1ccc(OC([*])=O)cc1,-6.41,1.4499,4.3251,5.1376,6.5915,0.0,3.95,1.7876
[*]Oc1ccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)cc1,0.0,0.0,0.0,5.2532,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)C(=O)c3ccc([*])cc3)cc2)cc1,0.0,0.0,0.0,3.4827,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1,0.0,0.0,0.0,3.9034,0.0,31.10578095,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C,0.0,0.0,0.0,3.5517,0.0,30.95,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C(=O)O,0.0,0.0,0.0,3.6534,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C(=O)OC,0.0,0.0,0.0,3.7296,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C(Br)Br,0.0,0.0,0.0,3.947,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C=O,0.0,0.0,0.0,3.6677,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CBr,0.0,0.0,0.0,3.6235,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC#N,0.0,0.0,0.0,4.0183,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC(=O)O,0.0,0.0,0.0,4.0481,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc([*])cc5)c4)c3)cc2)cc1,0.0,0.0,0.0,3.724,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc([*])cc4)c3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,72.53,0.0,0.0
[*]Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc([*])cc3)cc2)cc1,0.0,0.0,0.0,3.3644,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C=NCCCCCCN=Cc3ccc([*])cc3)cc2)cc1,0.0,0.0,0.0,4.2565,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,0.0,0.0,0.0,4.1246,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(C=NCCN=Cc3ccc([*])cc3)cc2)cc1,0.0,0.0,0.0,4.266,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(-c5ccc(C(Nc6ccc([*])cc6)=C(C#N)C#N)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,3.2228,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3cccc(C(Nc4ccc([*])cc4)=C(C#N)C#N)c3)cc2)cc1,0.0,0.0,0.0,2.6924,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc([*])cc5)c(C(=O)O)c4)cc3C(=O)O)cc2)cc1,0.0,0.0,0.0,3.1241,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,60.74,0.0,0.0
[*]Oc1ccc(Oc2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,2.7268,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(OC(=O)c3ccc(Oc4ccc(C([*])=O)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,55.4,0.0,0.0
[*]Oc1ccc(Oc2ccc(OC(=O)c3ccc(Oc4ccc(Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,48.89,0.0,0.0
[*]Oc1ccc(Oc2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,0.0,0.0,0.0,3.4373,0.0,29.77,0.0,0.0
[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,0.0,0.0,0.0,4.7541,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(Oc3ccc(OC(=O)c4ccc(Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,79.04,0.0,0.0
[*]Oc1ccc(Oc2ccc(Oc3ccc(OC(=O)c4ccc(Oc5ccc(Oc6ccc(C([*])=O)cc6)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,76.73,0.0,0.0
[*]Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5ccc(Oc6ccc(C([*])=O)cc6)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,41.49,0.0,0.0
[*]Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5ccc(Oc6ccc(Oc7ccc(C([*])=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,30.44,0.0,0.0
[*]Oc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(OC(=O)c5cccc(C([*])=O)c5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,64.24,0.0,0.0
[*]Oc1ccc(Oc2ccc(Oc3cccc([*])n3)cc2)cc1,0.0,0.0,0.0,4.1433,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2ccc(P(C)(=O)c3ccc([*])cc3)cc2)cc1,0.0,0.0,0.0,4.6613,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2cccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5cccc([*])c5)cc4)cc3)c2)cc1,0.0,0.0,0.0,0.0,0.0,57.07,0.0,0.0
[*]Oc1ccc(Oc2cccc(C(=O)Oc3ccc(OC(=O)c4cccc([*])c4)cc3)c2)cc1,0.0,0.0,0.0,0.0,0.0,44.88,0.0,0.0
[*]Oc1ccc(Oc2cccc([*])n2)c(-c2ccccc2)c1,0.0,0.0,0.0,4.2637,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2cccc([*])n2)c(C)c1,0.0,0.0,0.0,4.4881,0.0,0.0,0.0,0.0
[*]Oc1ccc(Oc2cccc([*])n2)cc1,0.0,0.0,0.0,4.3182,0.0,0.0,0.0,0.0
[*]Oc1ccc(P(=O)(c2ccccc2)c2ccc([*])cc2)cc1,0.0,0.0,0.0,4.8858,0.0,0.0,0.0,0.0
[*]Oc1ccc(P(C)(=O)c2ccc([*])cc2)cc1,0.0,0.0,0.0,4.6884,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)NCCNS(=O)(=O)c2ccc([*])cc2)cc1,0.0,0.0,0.0,4.6084,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc([*])cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,3.6921,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc([*])cc5)CCCCC4)cc3)cc2)cc1,0.0,0.0,0.0,3.9696,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc([*])cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,0.0,0.0,0.0,4.0393,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(N=Cc8ccc([*])cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cc(NC(=O)c5ccncc5)cc(C(=O)Nc5ccc([*])cc5)c4)cc3)cc2)cc1,0.0,0.0,0.0,3.3418,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2ccc([*])cc2)cc1,0.0,0.0,0.0,4.3172,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c([*])c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,0.0,0.0,0.0,3.4715,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5ccc(-c6ccc([*])cc6)cc5)cc4)cccc23)cc1,0.0,0.0,0.0,3.4062,0.0,0.0,0.0,0.0
[*]Oc1ccc(S(=O)c2ccc(OC([*])=O)cc2)cc1,0.0,0.0,0.0,4.6592,0.0,0.0,0.0,0.0
[*]Oc1ccc(SC(=O)Sc2ccc([*])cc2)cc1,0.0,0.0,0.0,4.2573,0.0,0.0,0.0,0.0
[*]Oc1ccc(SSCCCCCCCCCCSSc2ccc([*])cc2)cc1,0.0,0.0,4.2235,4.369,0.0,0.0,0.0,0.0
[*]Oc1ccc(SSCCCCSSc2ccc([*])cc2)cc1,0.0,0.0,0.0,4.3465,0.0,0.0,0.0,0.0
[*]Oc1ccc(SSCCSSc2ccc([*])cc2)cc1,0.0,0.0,0.0,4.0205,0.0,0.0,0.0,0.0
[*]Oc1ccc(SSc2ccc([*])cc2)cc1,0.0,0.0,0.0,3.8889,0.0,0.0,0.0,0.0
[*]Oc1ccc(Sc2ccc(OC([*])=O)cc2)cc1,0.0,0.0,0.0,4.473,0.0,0.0,0.0,0.0
[*]Oc1ccc(Sc2ccc([*])cc2)cc1,0.0,0.0,0.0,4.5667,0.0,0.0,0.0,0.0
[*]Oc1ccc([*])cc1,0.0,0.0,0.0,4.035,0.0,0.0,0.0,0.0
[*]Oc1ccc2c(c1)C(=O)N(Oc1ccc(C(N3C(=O)CC([*])C3=O)(C(F)(F)F)C(F)(F)F)cc1)C2=O,0.0,0.0,0.0,3.5205,0.0,0.0,0.0,0.0
[*]Oc1ccc2cc(C([*])=O)ccc2c1-c1ccccc1,0.0,0.0,0.0,3.7414,0.0,0.0,0.0,0.0
[*]Oc1ccc2cc(C([*])=O)ccc2c1Br,0.0,0.0,0.0,3.7175,0.0,0.0,0.0,0.0
[*]Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C([*])=O)cc4)cc3)ccc2c1,0.0,0.0,0.0,0.0,0.0,34.61,0.0,0.0
[*]Oc1ccc2cc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)ccc2c1,0.0,0.0,0.0,3.634,0.0,0.0,0.0,0.0
[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,0.0,0.0,0.0,4.3295,0.0,0.0,0.0,0.0
[*]Oc1ccc2ccccc2c1N=Nc1ccc(C([*])=O)cc1,0.0,0.0,0.0,2.8394,0.0,0.0,0.0,0.0
[*]Oc1ccc2nc3oc4cc5oc6c7c(cn6ccc5on4cnc3c12)nc1c([*])ccccc17,0.0,0.0,0.0,1.4158,0.0,0.0,0.0,0.0
[*]Oc1cccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4cccc(Oc5nc([*])nc(Sc6ccccc6)n5)c4)cc3)cc2)c1,0.0,0.0,0.0,3.9202,0.0,0.0,0.0,0.0
[*]Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc([*])c2)c1,0.0,0.0,0.0,4.5011,0.0,0.0,0.0,0.0
[*]Oc1cccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)c1,0.0,0.0,0.0,0.0,0.0,92.57,0.0,0.0
[*]Oc1cccc(C(=O)c2ccc([*])cc2)c1,0.0,0.0,0.0,0.0,0.0,47.28,0.0,0.0
[*]Oc1cccc(NC(=O)c2ccc([*])cc2)c1,0.0,0.0,0.0,4.3679,0.0,0.0,0.0,0.0
[*]Oc1cccc(NC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C([*])=O)cc3)cc2)c1,0.0,0.0,0.0,3.9647,0.0,0.0,0.0,0.0
[*]Oc1cccc(OC(=O)Oc2ccc(OC([*])=O)cc2)c1,0.0,0.0,0.0,5.4757,0.0,0.0,0.0,0.0
[*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([*])=O)cc5)cc4)cc3)cc2)c1,0.0,0.0,0.0,0.0,0.0,25.45,0.0,0.0
[*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c1,0.0,0.0,0.0,0.0,0.0,17.81,0.0,0.0
[*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCCCCCCCOc4ccc(N=Cc5ccc(C([*])=O)cc5)cc4F)c(F)c3)cc2)c1,0.0,0.0,0.0,0.0,0.0,26.81,0.0,0.0
[*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([*])=O)cc5)cc4)cc3)cc2)c1,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0
[*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([*])=O)cc5)cc4Cl)c(Cl)c3)cc2)c1,0.0,0.0,0.0,0.0,0.0,12.53,0.0,0.0
[*]Oc1cccc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C([*])=O)cc5)cc4F)c(F)c3)cc2)c1,0.0,0.0,0.0,0.0,0.0,17.55,0.0,0.0
[*]Oc1cccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)c1,0.0,0.0,0.0,4.2359,0.0,26.83,0.0,0.0
[*]Oc1cccc(OC(=O)c2cccc(C([*])=O)c2)c1,0.0,0.0,0.0,4.1279,0.0,0.0,0.0,0.0
[*]Oc1cccc(OC2(F)C([*])(F)C(F)(F)C2(F)F)c1,0.0,0.0,0.0,5.2546,0.0,0.0,0.0,0.0
[*]Oc1cccc(Oc2ccc(C(=O)Oc3ccc(OC(=O)c4ccc([*])cc4)cc3)cc2)c1,0.0,0.0,0.0,0.0,0.0,43.84,0.0,0.0
[*]Oc1cccc(Oc2ccc(C(=O)Oc3cccc(OC(=O)c4ccc([*])cc4)c3)cc2)c1,0.0,0.0,0.0,0.0,0.0,12.53,0.0,0.0
[*]Oc1cccc(Oc2ccc(NC(=O)c3ccc(Oc4cccc(Oc5ccc(C(=O)Nc6ccc([*])cc6)cc5)c4)cc3)cc2)c1,0.0,0.0,0.0,0.0,0.0,40.05,0.0,0.0
[*]Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(-c5ccc(C([*])=O)cc5)cc4)c3)cc2)c1,0.0,0.0,0.0,0.0,0.0,58.26,0.0,0.0
[*]Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(C([*])=O)cc4)c3)cc2)c1,0.0,0.0,0.0,0.0,0.0,18.79,0.0,0.0
[*]Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc([*])cc3)cc2)c1,0.0,0.0,0.0,4.2737,0.0,0.0,0.0,0.0
[*]Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc([*])c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,0.0,0.0,0.0,2.6185,0.0,0.0,0.0,0.0
[*]Oc1cccc(Oc2cccc([*])n2)c1,0.0,0.0,0.0,4.536,0.0,0.0,0.0,0.0
[*]Oc1cccc([*])c1,0.0,0.0,0.0,4.9932,0.0,0.0,0.0,0.0
[*]Oc1cccc([*])c1C#N,0.0,0.0,0.0,4.3829,0.0,0.0,0.0,0.0
[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3)cccc12,0.0,0.0,0.0,4.0608,0.0,0.0,0.0,0.0
[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3C)cccc12,0.0,0.0,0.0,4.1043,0.0,0.0,0.0,0.0
